gridpoin_ID XDisplacement(m) YDisplacement(m) ZDisplacement(m)
9000 -6.27866e-05 0.000144526 -0.000104464 
9001 -6.19436e-05 0.000121732 -0.000124618 
9002 -2.65673e-05 0.000189201 -0.000125811 
9003 -2.72051e-05 0.000164395 -0.000139811 
9004 -2.65156e-05 0.000139921 -0.000152048 
9005 -2.61758e-07 0.000205085 -0.000159414 
9006 4.6752e-07 0.000179561 -0.000166857 
9007 1.56766e-06 0.000154309 -0.000173199 
9008 1.96793e-05 0.00021597 -0.00018451 
9009 2.18259e-05 0.0001905 -0.000187148 
9010 2.36624e-05 0.000165179 -0.00018905 
9011 3.46759e-05 0.000222596 -0.000202831 
9012 3.81822e-05 0.000197755 -0.000201915 
9013 4.08813e-05 0.000172912 -0.000200529 
9014 4.58579e-05 0.000225691 -0.000215782 
9015 5.05929e-05 0.000201825 -0.000212283 
9016 5.41912e-05 0.00017783 -0.000208428 
9017 5.40787e-05 0.000225872 -0.000224476 
9018 5.98906e-05 0.000203263 -0.000219076 
9019 6.43598e-05 0.000180344 -0.000213378 
9020 6.00256e-05 0.000223754 -0.000229808 
9021 6.67722e-05 0.00020247 -0.000223021 
9022 7.20409e-05 0.000180782 -0.000215959 
9023 6.42453e-05 0.000219732 -0.000232467 
9024 7.17663e-05 0.000199843 -0.000224687 
9025 7.7742e-05 0.000179463 -0.000216654 
9026 6.7124e-05 0.000214214 -0.000233059 
9027 7.52844e-05 0.000195742 -0.000224542 
9028 8.18793e-05 0.000176695 -0.000215768 
9029 6.89911e-05 0.000207535 -0.000232045 
9030 7.76625e-05 0.000190453 -0.000223008 
9031 8.47904e-05 0.000172731 -0.000213709 
9032 7.00969e-05 0.000199971 -0.000229767 
9033 7.91762e-05 0.000184208 -0.00022038 
9034 8.67288e-05 0.000167803 -0.000210719 
9035 7.06195e-05 0.000191714 -0.000226551 
9036 8.00161e-05 0.000177254 -0.000216895 
9037 8.79365e-05 0.000162082 -0.000206998 
9038 7.07191e-05 0.000182959 -0.000222666 
9039 8.03472e-05 0.000169698 -0.000212862 
9040 8.85627e-05 0.000155736 -0.000202791 
9041 7.05041e-05 0.00017384 -0.000218276 
9042 8.03095e-05 0.000161701 -0.000208366 
9043 8.87473e-05 0.000148888 -0.000198195 
9044 7.00698e-05 0.000164478 -0.000213569 
9045 7.99911e-05 0.000153415 -0.000203592 
9046 8.86118e-05 0.000141659 -0.000193354 
9047 6.94787e-05 0.000154951 -0.000208641 
9048 7.94848e-05 0.000144877 -0.000198664 
9049 8.82394e-05 0.000134134 -0.000188409 
9050 6.87813e-05 0.000145344 -0.000203645 
9051 7.88311e-05 0.00013619 -0.000193669 
9052 8.76945e-05 0.000126389 -0.000183439 
9053 6.80233e-05 0.000135716 -0.00019871 
9054 7.80967e-05 0.000127413 -0.000188749 
9055 8.70292e-05 0.000118506 -0.000178513 
9056 6.72395e-05 0.000126098 -0.000193839 
9057 7.7309e-05 0.000118599 -0.000183891 
9058 8.62906e-05 0.000110519 -0.000173712 
9059 6.64585e-05 0.000116528 -0.000189094 
9060 7.65072e-05 0.000109779 -0.000179191 
9061 8.55139e-05 0.000102476 -0.00016904 
9062 6.56903e-05 0.000107044 -0.000184551 
9063 7.57003e-05 0.000100973 -0.000174698 
9064 8.47184e-05 9.44012e-05 -0.000164619 
9065 6.49434e-05 9.76397e-05 -0.000180264 
9066 7.49227e-05 9.22189e-05 -0.000170463 
9067 8.39524e-05 8.6352e-05 -0.000160445 
9068 6.42463e-05 8.83468e-05 -0.000176285 
9069 7.41851e-05 8.3542e-05 -0.000166536 
9070 8.32023e-05 7.83111e-05 -0.000156554 
9071 6.35959e-05 7.9146e-05 -0.000172591 
9072 7.34943e-05 7.49105e-05 -0.000162898 
9073 8.25055e-05 7.02916e-05 -0.000152965 
9074 6.30019e-05 7.00319e-05 -0.000169221 
9075 7.28651e-05 6.63551e-05 -0.000159567 
9076 8.18541e-05 6.23284e-05 -0.000149708 
9077 6.24727e-05 6.10392e-05 -0.00016621 
9078 7.22899e-05 5.78716e-05 -0.000156604 
9079 8.12674e-05 5.44112e-05 -0.000146782 
9080 6.20106e-05 5.21258e-05 -0.000163566 
9081 7.17941e-05 4.94537e-05 -0.000153999 
9082 8.07413e-05 4.65287e-05 -0.000144228 
9083 6.16075e-05 4.33033e-05 -0.000161308 
9084 7.13662e-05 4.10915e-05 -0.000151795 
9085 8.02982e-05 3.86844e-05 -0.00014205 
9086 6.12894e-05 3.45448e-05 -0.000159454 
9087 7.10184e-05 3.28027e-05 -0.00014997 
9088 7.99347e-05 3.08925e-05 -0.00014026 
9089 6.10364e-05 2.58515e-05 -0.000158014 
9090 7.07436e-05 2.45581e-05 -0.00014854 
9091 7.96537e-05 2.31372e-05 -0.000138855 
9092 6.08525e-05 1.72126e-05 -0.000156982 
9093 7.05459e-05 1.6356e-05 -0.000147526 
9094 7.9446e-05 1.54114e-05 -0.000137852 
9095 6.0748e-05 8.59864e-06 -0.000156365 
9096 7.04206e-05 8.1713e-06 -0.000146903 
9097 7.93195e-05 7.70116e-06 -0.000137224 
9098 6.07089e-05 0 -0.000156151 
9099 7.03815e-05 0 -0.000146681 
9100 7.92758e-05 0 -0.000137026 
9101 -0.00321638 0 0.00437923 
9102 -0.00318839 -2.50232e-05 0.00433576 
9103 -0.00296651 0 0.00299785 
9104 -0.00293806 -3.25759e-06 0.00297098 
9105 -0.00258084 0 0.0019472 
9106 -0.00255488 -3.99826e-06 0.00193001 
9107 -0.00310614 -6.21896e-05 0.00419995 
9108 -0.00285478 -1.92974e-05 0.00288145 
9109 -0.00247869 -1.42133e-05 0.00187154 
9110 -0.00297521 -0.000109817 0.00397751 
9111 -0.00272417 -4.7295e-05 0.00272566 
9112 -0.00235812 -3.27088e-05 0.00176854 
9113 -0.00279426 -0.000160789 0.00367918 
9114 -0.00254891 -8.09687e-05 0.00251666 
9115 -0.00219925 -5.6002e-05 0.00163443 
9116 -0.00255726 -0.000203958 0.00331721 
9117 -0.00232894 -0.000115362 0.0022724 
9118 -0.00200903 -7.97663e-05 0.00148078 
9119 -0.00227293 -0.000237946 0.0029123 
9120 -0.00207318 -0.000145465 0.00200487 
9121 -0.00179524 -0.000100232 0.0013138 
9122 -0.00195939 -0.000252326 0.00248229 
9123 -0.00179555 -0.000163942 0.00172231 
9124 -0.00156677 -0.00011315 0.00113824 
9125 -0.00163617 -0.00024321 0.00205068 
9126 -0.00151156 -0.000166203 0.00143664 
9127 -0.00133454 -0.000115758 0.00095807 
9128 -0.00132292 -0.000214509 0.00164086 
9129 -0.00123725 -0.000151328 0.00116193 
9130 -0.00111031 -0.000105165 0.000778376 
9131 -0.00103789 -0.000169115 0.00127185 
9132 -0.000988163 -0.000119455 0.000906138 
9133 -0.000902427 -8.14682e-05 0.000608787 
9134 -0.000795326 -0.000109638 0.00095068 
9135 -0.000770713 -7.45004e-05 0.000679481 
9136 -0.000716692 -4.82643e-05 0.000454529 
9137 -0.00059585 -4.2854e-05 0.000681966 
9138 -0.000587398 -2.3027e-05 0.000484904 
9139 -0.00055593 -9.37117e-06 0.000318188 
9140 -0.000436187 2.37045e-05 0.000462688 
9141 -0.00043699 2.96345e-05 0.000322078 
9142 -0.000420496 3.16461e-05 0.000200812 
9143 -0.00031088 8.50343e-05 0.000287553 
9144 -0.000316148 7.94868e-05 0.000188894 
9145 -0.000308914 7.17328e-05 0.000102233 
9146 -0.000214039 0.000138189 0.000150118 
9147 -0.000220666 0.000123959 8.20239e-05 
9148 -0.000218628 0.000108604 2.12475e-05 
9149 -0.000140087 0.000181955 4.37169e-05 
9150 -0.000146219 0.000161675 -2.3553e-06 
9151 -0.000146624 0.000140871 -4.40365e-05 
9152 -8.41713e-05 0.000216325 -3.77422e-05 
9153 -8.87854e-05 0.000192209 -6.80781e-05 
9154 -8.98791e-05 0.000167883 -9.57639e-05 
9155 -4.22322e-05 0.000241977 -9.94754e-05 
9156 -4.48717e-05 0.000215813 -0.000118588 
9157 -4.56185e-05 0.000189503 -0.000136126 
9158 -1.09778e-05 0.00026 -0.000145758 
9159 -1.15496e-05 0.000233107 -0.000156853 
9160 -1.13878e-05 0.000205999 -0.000166989 
9161 1.21336e-05 0.000271536 -0.000180007 
9162 1.35329e-05 0.000244857 -0.000185386 
9163 1.48593e-05 0.000217831 -0.000190119 
9164 2.90925e-05 0.000277764 -0.000204897 
9165 3.22538e-05 0.000251912 -0.000206185 
9166 3.48152e-05 0.00022557 -0.000207029 
9167 4.13992e-05 0.000279627 -0.000222514 
9168 4.60978e-05 0.000255024 -0.000220864 
9169 4.98233e-05 0.000229783 -0.000218859 
9170 5.02318e-05 0.000278061 -0.000234514 
9171 5.61983e-05 0.000254919 -0.000230756 
9172 6.09977e-05 0.00023103 -0.000226681 
9173 5.64416e-05 0.000273784 -0.000242163 
9174 6.34421e-05 0.000252204 -0.000236864 
9175 6.91638e-05 0.000229832 -0.000231278 
9176 6.06692e-05 0.000267432 -0.000246376 
9177 6.85112e-05 0.000247448 -0.000240023 
9178 7.50314e-05 0.000226615 -0.000233345 
9179 6.34384e-05 0.00025946 -0.000247982 
9180 7.1946e-05 0.000241089 -0.000240854 
9181 7.91277e-05 0.000221779 -0.000233372 
9182 6.51169e-05 0.000250337 -0.000247515 
9183 7.41229e-05 0.000233465 -0.000239872 
9184 8.18414e-05 0.000215668 -0.000231842 
9185 6.5996e-05 0.000240321 -0.000245584 
9186 7.53793e-05 0.000224894 -0.000237526 
9187 8.35229e-05 0.000208536 -0.000229097 
9188 6.62809e-05 0.000229694 -0.000242451 
9189 7.59416e-05 0.000215614 -0.000234122 
9190 8.44212e-05 0.000200609 -0.000225435 
9191 6.61462e-05 0.000218648 -0.000238468 
9192 7.59849e-05 0.000205843 -0.000229949 
9193 8.47207e-05 0.000192108 -0.000221068 
9194 6.56917e-05 0.000207337 -0.00023384 
9195 7.56578e-05 0.000195701 -0.000225226 
9196 8.45768e-05 0.000183163 -0.000216244 
9197 6.50281e-05 0.000195902 -0.000228846 
9198 7.50701e-05 0.000185334 -0.000220146 
9199 8.41209e-05 0.0001739 -0.000211088 
9200 6.42384e-05 0.000184414 -0.000223537 
9201 7.43023e-05 0.000174825 -0.000214831 
9202 8.34462e-05 0.00016445 -0.000205731 
9203 6.33526e-05 0.000172948 -0.000218106 
9204 7.3419e-05 0.00016428 -0.000209382 
9205 8.26142e-05 0.000154846 -0.000200297 
9206 6.24302e-05 0.000161597 -0.000212666 
9207 7.24645e-05 0.000153761 -0.000203956 
9208 8.16852e-05 0.000145195 -0.000194885 
9209 6.14994e-05 0.000150343 -0.000207308 
9210 7.14883e-05 0.000143267 -0.000198631 
9211 8.07016e-05 0.000135548 -0.00018957 
9212 6.0576e-05 0.000139255 -0.000202096 
9213 7.05052e-05 0.000132887 -0.000193453 
9214 7.96973e-05 0.000125891 -0.000184413 
9215 5.96814e-05 0.000128318 -0.000197052 
9216 6.95389e-05 0.000122605 -0.000188427 
9217 7.87098e-05 0.000116313 -0.000179425 
9218 5.88288e-05 0.000117589 -0.00019223 
9219 6.86166e-05 0.000112459 -0.00018365 
9220 7.77497e-05 0.000106821 -0.0001747 
9221 5.80175e-05 0.00010701 -0.000187703 
9222 6.77354e-05 0.00010246 -0.00017917 
9223 7.68405e-05 9.74374e-05 -0.000170276 
9224 5.72752e-05 9.66181e-05 -0.000183492 
9225 6.69091e-05 9.26015e-05 -0.000175013 
9226 7.59741e-05 8.81473e-05 -0.000166167 
9227 5.65801e-05 8.64077e-05 -0.000179618 
9228 6.61535e-05 8.28714e-05 -0.000171182 
9229 7.51719e-05 7.89626e-05 -0.000162382 
9230 5.59665e-05 7.63453e-05 -0.000176092 
9231 6.54669e-05 7.32736e-05 -0.000167689 
9232 7.44492e-05 6.98752e-05 -0.000158934 
9233 5.54177e-05 6.64325e-05 -0.00017295 
9234 6.48638e-05 6.38012e-05 -0.000164583 
9235 7.37963e-05 6.08797e-05 -0.00015586 
9236 5.49423e-05 5.66703e-05 -0.000170216 
9237 6.43401e-05 5.44511e-05 -0.000161872 
9238 7.32286e-05 5.19855e-05 -0.000153172 
9239 5.45381e-05 4.70411e-05 -0.000167843 
9240 6.38836e-05 4.52121e-05 -0.000159536 
9241 7.27491e-05 4.31825e-05 -0.000150896 
9242 5.42016e-05 3.74951e-05 -0.000165929 
9243 6.35141e-05 3.60549e-05 -0.000157639 
9244 7.23617e-05 3.44543e-05 -0.000149025 
9245 5.39443e-05 2.80435e-05 -0.000164434 
9246 6.3227e-05 2.69757e-05 -0.00015616 
9247 7.20511e-05 2.57838e-05 -0.000147562 
9248 5.37595e-05 1.86625e-05 -0.000163361 
9249 6.30219e-05 1.79535e-05 -0.000155107 
9250 7.18351e-05 1.71673e-05 -0.000146515 
9251 5.36605e-05 9.32032e-06 -0.000162716 
9252 6.29014e-05 8.96891e-06 -0.00015446 
9253 7.16946e-05 8.57317e-06 -0.000145876 
9254 5.36251e-05 0 -0.000162501 
9255 6.28609e-05 0 -0.000154245 
9256 7.16506e-05 0 -0.000145655 
9257 -0.00353752 0 0.00559377 
9258 -0.00350651 -5.24875e-05 0.00553655 
9259 -0.00341598 0 0.00402053 
9260 -0.00338231 4.26295e-06 0.00398403 
9261 -0.00309771 0 0.00271433 
9262 -0.0030644 2.1251e-05 0.00269359 
9263 -0.00341531 -9.67648e-05 0.00535745 
9264 -0.00328671 -1.86628e-06 0.00386278 
9265 -0.00297003 3.17498e-05 0.00261731 
9266 -0.00327534 -0.000142308 0.00507423 
9267 -0.00314027 -2.42812e-05 0.00365453 
9268 -0.00282579 2.59181e-05 0.00247165 
9269 -0.00307961 -0.000189192 0.00469381 
9270 -0.00294279 -5.78641e-05 0.00337162 
9271 -0.00263767 5.83984e-06 0.00227317 
9272 -0.00281595 -0.000231151 0.0042209 
9273 -0.002683 -9.77436e-05 0.0030324 
9274 -0.00240243 -2.48265e-05 0.00204832 
9275 -0.00249082 -0.000262956 0.00368086 
9276 -0.0023746 -0.000135178 0.00265305 
9277 -0.00213111 -5.8637e-05 0.00180409 
9278 -0.002134 -0.000267531 0.0031024 
9279 -0.00203868 -0.000155334 0.00224843 
9280 -0.00183851 -8.27788e-05 0.00154488 
9281 -0.00176746 -0.000240691 0.00252305 
9282 -0.00169388 -0.000151431 0.00184266 
9283 -0.00153987 -9.04772e-05 0.00128231 
9284 -0.00140975 -0.00019216 0.00197871 
9285 -0.00135963 -0.000128608 0.00146135 
9286 -0.00125209 -7.9426e-05 0.00102955 
9287 -0.00108035 -0.000133234 0.00150206 
9288 -0.00105726 -8.88232e-05 0.00112034 
9289 -0.000991688 -5.11541e-05 0.000793489 
9290 -0.000804277 -6.34066e-05 0.0011 
9291 -0.000801786 -3.46543e-05 0.0008238 
9292 -0.000765873 -1.025e-05 0.000583782 
9293 -0.000585511 1.32171e-05 0.000771148 
9294 -0.000593542 2.68388e-05 0.000576157 
9295 -0.000576943 3.71397e-05 0.000403761 
9296 -0.000416014 8.81048e-05 0.000510234 
9297 -0.000428363 8.80247e-05 0.000375052 
9298 -0.000423177 8.583e-05 0.000253497 
9299 -0.0002871 0.0001548 0.000307723 
9300 -0.000299923 0.000143841 0.000215471 
9301 -0.000300748 0.000131709 0.000131193 
9302 -0.000190423 0.000210219 0.000153126 
9303 -0.000201605 0.000191503 9.11516e-05 
9304 -0.000204918 0.000172128 3.3708e-05 
9305 -0.000118716 0.000253583 3.65398e-05 
9306 -0.000127258 0.000229903 -4.30597e-06 
9307 -0.000130903 0.000205793 -4.26408e-05 
9308 -6.60067e-05 0.000285591 -5.05508e-05 
9309 -7.15724e-05 0.000259186 -7.67655e-05 
9310 -7.43654e-05 0.000232354 -0.000101557 
9311 -2.75524e-05 0.00030759 -0.000115078 
9312 -3.02237e-05 0.000280122 -0.000131093 
9313 -3.15745e-05 0.000252146 -0.00014633 
9314 3.12484e-07 0.000321172 -0.00016242 
9315 2.58753e-07 0.000293851 -0.000171371 
9316 5.46485e-07 0.000265844 -0.000179821 
9317 2.03456e-05 0.000327965 -0.000196729 
9318 2.2548e-05 0.00030154 -0.000200731 
9319 2.44496e-05 0.000274283 -0.000204364 
9320 3.46129e-05 0.000329374 -0.000221119 
9321 3.86874e-05 0.000304322 -0.000221626 
9322 4.20631e-05 0.000278299 -0.000221823 
9323 4.46356e-05 0.000326585 -0.000237921 
9324 5.02359e-05 0.000303161 -0.000235983 
9325 5.48893e-05 0.000278672 -0.000233733 
9326 5.15375e-05 0.000320613 -0.000249016 
9327 5.833e-05 0.000298931 -0.000245325 
9328 6.40752e-05 0.000276103 -0.000241316 
9329 5.6165e-05 0.00031227 -0.000255674 
9330 6.38862e-05 0.00029232 -0.000250761 
9331 7.05039e-05 0.000271213 -0.000245483 
9332 5.91041e-05 0.000302129 -0.000258954 
9333 6.75249e-05 0.000283894 -0.000253166 
9334 7.48647e-05 0.000264495 -0.000247025 
9335 6.08073e-05 0.000290753 -0.000259644 
9336 6.9766e-05 0.000274144 -0.000253285 
9337 7.76635e-05 0.000256366 -0.000246493 
9338 6.16433e-05 0.000278496 -0.000258376 
9339 7.09715e-05 0.000263419 -0.000251559 
9340 7.93025e-05 0.000247171 -0.000244377 
9341 6.18498e-05 0.000265715 -0.000255695 
9342 7.14179e-05 0.00025201 -0.000248575 
9343 8.00672e-05 0.000237218 -0.000241044 
9344 6.15969e-05 0.000252558 -0.000251887 
9345 7.13304e-05 0.000240148 -0.000244571 
9346 8.01987e-05 0.00022669 -0.000236824 
9347 6.1038e-05 0.000239221 -0.000247292 
9348 7.08529e-05 0.000228018 -0.000239839 
9349 7.98757e-05 0.000215791 -0.000231953 
9350 6.02602e-05 0.000225881 -0.000242137 
9351 7.01036e-05 0.000215745 -0.000234592 
9352 7.92249e-05 0.000204647 -0.000226625 
9353 5.93413e-05 0.000212583 -0.000236659 
9354 6.9177e-05 0.000203443 -0.000229077 
9355 7.83505e-05 0.000193391 -0.000221043 
9356 5.83507e-05 0.000199429 -0.000230906 
9357 6.81394e-05 0.000191159 -0.000223317 
9358 7.73258e-05 0.000182076 -0.000215287 
9359 5.73173e-05 0.000186469 -0.000225102 
9360 6.7044e-05 0.000179032 -0.000217513 
9361 7.62161e-05 0.000170808 -0.000209474 
9362 5.62846e-05 0.000173735 -0.000219341 
9363 6.5925e-05 0.000167034 -0.000211759 
9364 7.50692e-05 0.000159615 -0.000203736 
9365 5.52673e-05 0.000161238 -0.000213692 
9366 6.4824e-05 0.000155216 -0.000206119 
9367 7.39136e-05 0.000148535 -0.000198122 
9368 5.42906e-05 0.000149 -0.000208197 
9369 6.3752e-05 0.000143609 -0.000200689 
9370 7.2783e-05 0.000137594 -0.000192721 
9371 5.33533e-05 0.000137048 -0.000202937 
9372 6.27072e-05 0.000132207 -0.000195449 
9373 7.16839e-05 0.000126812 -0.000187499 
9374 5.24793e-05 0.00012535 -0.000197924 
9375 6.17384e-05 0.000121027 -0.000190461 
9376 7.06397e-05 0.000116209 -0.000182557 
9377 5.16558e-05 0.000113902 -0.000193218 
9378 6.08241e-05 0.00011006 -0.000185793 
9379 6.96639e-05 0.000105783 -0.000177953 
9380 5.09024e-05 0.000102685 -0.000188852 
9381 5.99713e-05 9.93084e-05 -0.000181472 
9382 6.87536e-05 9.55136e-05 -0.000173674 
9383 5.02177e-05 9.17109e-05 -0.000184848 
9384 5.92095e-05 8.87439e-05 -0.000177495 
9385 6.79136e-05 8.54271e-05 -0.00016973 
9386 4.9608e-05 8.09497e-05 -0.000181215 
9387 5.85158e-05 7.83788e-05 -0.0001739 
9388 6.71621e-05 7.54914e-05 -0.000166157 
9389 4.9071e-05 7.03726e-05 -0.000177989 
9390 5.79118e-05 6.81693e-05 -0.000170701 
9391 6.64961e-05 6.5689e-05 -0.000162993 
9392 4.86033e-05 5.99879e-05 -0.000175168 
9393 5.73781e-05 5.8126e-05 -0.000167907 
9394 6.59169e-05 5.60426e-05 -0.000160218 
9395 4.82062e-05 4.97508e-05 -0.000172759 
9396 5.69222e-05 4.82276e-05 -0.000165496 
9397 6.54302e-05 4.65193e-05 -0.000157856 
9398 4.78807e-05 3.96393e-05 -0.000170768 
9399 5.65549e-05 3.84424e-05 -0.000163537 
9400 6.50327e-05 3.70909e-05 -0.000155923 
9401 4.76286e-05 2.96408e-05 -0.000169244 
9402 5.62715e-05 2.87488e-05 -0.000162033 
9403 6.47203e-05 2.77467e-05 -0.000154418 
9404 4.745e-05 1.97188e-05 -0.000168145 
9405 5.60726e-05 1.91281e-05 -0.00016095 
9406 6.44981e-05 1.84621e-05 -0.000153345 
9407 4.73531e-05 9.84222e-06 -0.000167484 
9408 5.59484e-05 9.54953e-06 -0.00016028 
9409 6.43636e-05 9.21989e-06 -0.000152683 
9410 4.73148e-05 0 -0.000167251 
9411 5.59198e-05 0 -0.000160063 
9412 6.43184e-05 0 -0.000152456 
9413 -0.00376175 0 0.00688431 
9414 -0.00371498 -0.000140609 0.00679126 
9415 -0.00376274 0 0.00510351 
9416 -0.00371889 -3.02609e-05 0.00505047 
9417 -0.00353374 0 0.00361596 
9418 -0.00349605 2.35444e-05 0.00358521 
9419 -0.00359499 -0.000209963 0.00653725 
9420 -0.00360195 -3.63397e-05 0.00488981 
9421 -0.00338519 4.48563e-05 0.00348027 
9422 -0.00344173 -0.000248517 0.00617648 
9423 -0.00344624 -5.0484e-05 0.00462837 
9424 -0.00322245 4.95248e-05 0.00328898 
9425 -0.00323372 -0.000278263 0.00571404 
9426 -0.00323612 -7.68688e-05 0.00427696 
9427 -0.00301291 3.2846e-05 0.00302778 
9428 -0.00294548 -0.000305779 0.00513147 
9429 -0.00294587 -0.00011725 0.00384146 
9430 -0.00273871 -4.53139e-06 0.0027211 
9431 -0.00259501 -0.000323581 0.00445152 
9432 -0.00259477 -0.000157033 0.00333939 
9433 -0.00241609 -4.5332e-05 0.00237681 
9434 -0.00221386 -0.000307813 0.00372257 
9435 -0.00221498 -0.000169088 0.0027988 
9436 -0.00206841 -6.92783e-05 0.00200663 
9437 -0.00183071 -0.000254594 0.00299169 
9438 -0.00183013 -0.000149137 0.0022554 
9439 -0.00171311 -7.34815e-05 0.00163618 
9440 -0.00145508 -0.000175926 0.00230432 
9441 -0.00145155 -0.000109898 0.00175385 
9442 -0.00136869 -5.84256e-05 0.00128997 
9443 -0.00110036 -9.85241e-05 0.00171316 
9444 -0.00110441 -5.95722e-05 0.00132142 
9445 -0.00105828 -2.39084e-05 0.000980388 
9446 -0.000798857 -1.88305e-05 0.00123238 
9447 -0.00081645 3.85629e-06 0.00095564 
9448 -0.000796937 2.52987e-05 0.000710296 
9449 -0.000567163 6.6339e-05 0.00084687 
9450 -0.00058919 7.44903e-05 0.000656434 
9451 -0.00058498 8.12541e-05 0.000484391 
9452 -0.000392728 0.000147904 0.000548368 
9453 -0.000414161 0.000142916 0.000419616 
9454 -0.000417714 0.000137091 0.000301212 
9455 -0.000263544 0.000218216 0.000322312 
9456 -0.00028181 0.000203239 0.000236512 
9457 -0.000288426 0.000187769 0.000156281 
9458 -0.000169058 0.000274345 0.000153741 
9459 -0.00018318 0.000252634 9.73427e-05 
9460 -0.000190049 0.000230528 4.38714e-05 
9461 -0.00010067 0.000316123 2.93533e-05 
9462 -0.000110488 0.000290486 -7.09031e-06 
9463 -0.000116117 0.000264361 -4.2009e-05 
9464 -5.15876e-05 0.000344931 -6.1751e-05 
9465 -5.74118e-05 0.000317553 -8.46867e-05 
9466 -6.1109e-05 0.000289491 -0.000106794 
9467 -1.66068e-05 0.000362798 -0.000128 
9468 -1.89474e-05 0.000335213 -0.000141775 
9469 -2.05248e-05 0.00030668 -0.000154993 
9470 8.14589e-06 0.00037187 -0.000175807 
9471 8.70884e-06 0.000345064 -0.00018332 
9472 9.1605e-06 0.000317108 -0.000190378 
9473 2.55109e-05 0.000374062 -0.000209853 
9474 2.84162e-05 0.000348649 -0.000213049 
9475 3.06902e-05 0.000321896 -0.000215808 
9476 3.75482e-05 0.000371013 -0.000233629 
9477 4.23064e-05 0.00034731 -0.000233849 
9478 4.61295e-05 0.00032216 -0.000233571 
9479 4.57437e-05 0.000364056 -0.000249658 
9480 5.19372e-05 0.000342219 -0.000247805 
9481 5.7027e-05 0.000318825 -0.00024538 
9482 5.11743e-05 0.000354231 -0.000259927 
9483 5.84364e-05 0.000334254 -0.00025661 
9484 6.45519e-05 0.000312697 -0.000252699 
9485 5.46117e-05 0.000342358 -0.000265756 
9486 6.26699e-05 0.000324198 -0.000261433 
9487 6.95928e-05 0.000304467 -0.000256442 
9488 5.66134e-05 0.000329089 -0.000268252 
9489 6.52437e-05 0.000312628 -0.000263227 
9490 7.27773e-05 0.000294627 -0.000257493 
9491 5.75869e-05 0.000314871 -0.000268231 
9492 6.66204e-05 0.00030001 -0.000262729 
9493 7.46069e-05 0.000283646 -0.000256465 
9494 5.78479e-05 0.000300104 -0.000266352 
9495 6.71356e-05 0.000286693 -0.00026046 
9496 7.54635e-05 0.00027184 -0.000253871 
9497 5.76049e-05 0.000285027 -0.000263083 
9498 6.70355e-05 0.000272938 -0.000256949 
9499 7.55926e-05 0.000259503 -0.000250061 
9500 5.70188e-05 0.000269884 -0.000258755 
9501 6.65174e-05 0.000258985 -0.000252467 
9502 7.52059e-05 0.000246816 -0.000245417 
9503 5.6197e-05 0.000254761 -0.000253706 
9504 6.57017e-05 0.00024495 -0.000247314 
9505 7.44697e-05 0.000233962 -0.000240163 
9506 5.52274e-05 0.00023981 -0.000248161 
9507 6.4697e-05 0.000230991 -0.000241695 
9508 7.34938e-05 0.000221076 -0.000234462 
9509 5.41775e-05 0.000225077 -0.000242281 
9510 6.35682e-05 0.00021713 -0.000235803 
9511 7.23611e-05 0.0002082 -0.000228537 
9512 5.308e-05 0.000210623 -0.000236234 
9513 6.23832e-05 0.000203504 -0.00022972 
9514 7.11337e-05 0.000195419 -0.000222455 
9515 5.19823e-05 0.000196495 -0.000230147 
9516 6.11812e-05 0.000190111 -0.000223667 
9517 6.98768e-05 0.000182843 -0.000216401 
9518 5.09071e-05 0.000182718 -0.000224148 
9519 5.99859e-05 0.000176962 -0.000217653 
9520 6.86102e-05 0.000170436 -0.00021041 
9521 4.98706e-05 0.000169291 -0.000218276 
9522 5.88308e-05 0.000164147 -0.000211811 
9523 6.73739e-05 0.00015826 -0.00020458 
9524 4.88837e-05 0.000156193 -0.000212594 
