zone_ID Sig1(MPa) Sig2(MPa) Sig3(MPa) _Sxx(MPa) _Syy(MPa) _Szz(MPa) _State
8400 -474887 -941157 -944545 -941168 -474888 -944534 0
8401 -473987 -940728 -943942 -941422 -473987 -943247 0
8402 -474297 -940860 -944133 -941328 -474297 -943664 0
8403 -474563 -940986 -944312 -941244 -474563 -944053 0
8404 -474755 -941087 -944439 -941184 -474755 -944342 0
8405 -474854 -941142 -944501 -941153 -474854 -944490 0
8406 -473971 -940717 -943915 -941410 -473971 -943222 0
8407 -474279 -940850 -944107 -941317 -474279 -943639 0
8408 -474541 -940976 -944284 -941233 -474541 -944027 0
8409 -474732 -941077 -944411 -941173 -474732 -944315 0
8410 -474829 -941131 -944471 -941142 -474829 -944460 0
8411 -473962 -940710 -943900 -941403 -473962 -943206 0
8412 -474270 -940845 -944093 -941311 -474270 -943626 0
8413 -474531 -940971 -944270 -941228 -474531 -944012 0
8414 -474722 -941073 -944398 -941169 -474722 -944302 0
8415 -474818 -941127 -944457 -941137 -474818 -944446 0
8416 -490934 -869177 -1.02411e+06 -923881 -490958 -969380 0
8417 -486140 -818865 -1.03324e+06 -931817 -486196 -920229 0
8418 -479391 -756999 -1.03777e+06 -960005 -479523 -834633 0
8419 -471303 -696879 -1.04006e+06 -1.00287e+06 -471576 -733794 0
8420 -466864 -659771 -1.04165e+06 -1.03688e+06 -467283 -664118 0
8421 -490518 -871759 -1.02361e+06 -924949 -490727 -970211 0
8422 -485396 -822847 -1.0327e+06 -932735 -485885 -922319 0
8423 -477873 -762968 -1.03722e+06 -960423 -478992 -838649 0
8424 -468481 -705362 -1.03946e+06 -1.00268e+06 -470745 -739875 0
8425 -462247 -670050 -1.04105e+06 -1.03633e+06 -465644 -671376 0
8426 -489681 -876730 -1.02263e+06 -927037 -490220 -971780 0
8427 -484069 -830540 -1.03158e+06 -934575 -485322 -926291 0
8428 -475055 -774317 -1.03606e+06 -961274 -477854 -846302 0
8429 -463398 -720954 -1.03792e+06 -1.00203e+06 -468811 -751430 0
8430 -455523 -688859 -1.03939e+06 -1.03477e+06 -463387 -685617 0
8431 -488491 -883774 -1.02119e+06 -930092 -489436 -973927 0
8432 -482308 -841455 -1.02988e+06 -937346 -484489 -931813 0
8433 -471647 -790307 -1.03436e+06 -962765 -476375 -857170 0
8434 -458291 -742500 -1.03597e+06 -1.00152e+06 -466960 -768284 0
8435 -449412 -713928 -1.03626e+06 -1.03181e+06 -461487 -706299 0
8436 -487017 -892482 -1.01934e+06 -934023 -488367 -976446 0
8437 -480192 -854958 -1.02758e+06 -940984 -483281 -938466 0
8438 -468168 -810014 -1.03211e+06 -964915 -474651 -870725 0
8439 -453848 -768380 -1.03357e+06 -1.00112e+06 -465166 -789507 0
8440 -444901 -743577 -1.03309e+06 -1.0289e+06 -460038 -732629 0
8441 -485333 -902383 -1.01712e+06 -938675 -487015 -979145 0
8442 -477926 -870378 -1.02478e+06 -945426 -481724 -945935 0
8443 -465119 -832458 -1.02933e+06 -967646 -472848 -886408 0
8444 -450580 -797364 -1.03063e+06 -1.00075e+06 -463532 -814295 0
8445 -441813 -776295 -1.02991e+06 -1.02604e+06 -458648 -763326 0
8446 -483482 -912918 -1.01453e+06 -943768 -485367 -981799 0
8447 -475770 -886911 -1.02164e+06 -950481 -479948 -953892 0
8448 -462848 -856492 -1.02619e+06 -970906 -471103 -903520 0
8449 -448719 -828258 -1.02767e+06 -1.00078e+06 -462107 -841757 0
8450 -440372 -811064 -1.02704e+06 -1.02355e+06 -457434 -797492 0
8451 -481608 -923540 -1.01164e+06 -949007 -483539 -984237 0
8452 -473789 -903573 -1.01824e+06 -955765 -477967 -961869 0
8453 -461570 -880708 -1.02268e+06 -974358 -469585 -921017 0
8454 -448185 -859465 -1.02479e+06 -1.0012e+06 -460880 -870360 0
8455 -440587 -846399 -1.02459e+06 -1.02152e+06 -456533 -833520 0
8456 -479932 -933768 -1.00859e+06 -954160 -481761 -986370 0
8457 -472182 -919413 -1.01462e+06 -960865 -476010 -969337 0
8458 -460957 -903561 -1.01885e+06 -977544 -468086 -937741 0
8459 -449056 -889137 -1.02141e+06 -1.00129e+06 -460125 -898194 0
8460 -442193 -880385 -1.02241e+06 -1.01979e+06 -455990 -869210 0
8461 -478682 -943214 -1.00556e+06 -959020 -480293 -988145 0
8462 -471242 -933719 -1.01093e+06 -965517 -474482 -975893 0
8463 -461036 -923849 -1.01483e+06 -980178 -466868 -952671 0
8464 -450791 -915335 -1.01724e+06 -1.00046e+06 -459649 -923264 0
8465 -444466 -910219 -1.01844e+06 -1.01625e+06 -455441 -901431 0
8466 -477913 -951569 -1.00265e+06 -963376 -479247 -989511 0
8467 -471054 -946034 -1.00737e+06 -969549 -473611 -981303 0
8468 -462046 -940916 -1.01082e+06 -982181 -466467 -965131 0
8469 -453247 -937007 -1.01277e+06 -998958 -459789 -944275 0
8470 -447788 -934813 -1.01353e+06 -1.01173e+06 -455801 -928598 0
8471 -477626 -958668 -999945 -967109 -478668 -990462 0
8472 -471532 -956151 -1.00405e+06 -972833 -473428 -985476 0
8473 -463827 -954538 -1.00697e+06 -983504 -466962 -974871 0
8474 -456457 -954007 -1.0084e+06 -997105 -460958 -960799 0
8475 -451931 -954026 -1.00873e+06 -1.00726e+06 -457367 -950060 0
8476 -477772 -964464 -997485 -970176 -478544 -991001 0
8477 -472547 -964100 -1.00104e+06 -975355 -473875 -988463 0
8478 -466137 -964884 -1.00345e+06 -984211 -468229 -982031 0
8479 -460088 -966652 -1.00432e+06 -995024 -462995 -973038 0
8480 -456372 -968232 -1.00414e+06 -1.00293e+06 -459826 -965994 0
8481 -478276 -969002 -995298 -972596 -478820 -991159 0
8482 -473939 -970052 -998387 -977174 -474820 -990385 0
8483 -468749 -972321 -1.00035e+06 -984408 -470066 -986947 0
8484 -463903 -975538 -1.0007e+06 -992871 -465665 -981603 0
8485 -460929 -978249 -999973 -998925 -462985 -977241 0
8486 -479041 -972386 -993387 -974427 -479407 -990980 0
8487 -475565 -974256 -996103 -978392 -476120 -991413 0
8488 -471487 -977287 -997748 -984221 -472268 -990033 0
8489 -467712 -981261 -997700 -990756 -468712 -987205 0
8490 -465393 -984839 -996330 -995327 -466532 -984703 0
8491 -479984 -974766 -991747 -975751 -480220 -990526 0
8492 -477298 -976998 -994183 -979122 -477628 -991729 0
8493 -474197 -980226 -995660 -983759 -474631 -991693 0
8494 -471349 -984316 -995484 -988745 -471875 -990530 0
8495 -469603 -988531 -993475 -992154 -470183 -989272 0
8496 -481019 -976309 -990350 -976655 -481164 -989858 0
8497 -479035 -978576 -992597 -979474 -479222 -991513 0
8498 -476774 -981594 -994055 -983120 -476999 -992305 0
8499 -474707 -985192 -994130 -986880 -474958 -992190 0
8500 -473441 -988775 -992611 -989394 -473705 -991727 0
8501 -482089 -977193 -989164 -977226 -482177 -989044 0
8502 -480706 -979290 -991275 -979546 -480806 -990919 0
8503 -479140 -981866 -992794 -982378 -479246 -992175 0
8504 -477712 -984655 -993317 -985181 -477817 -992686 0
8505 -476839 -986893 -992933 -987014 -476941 -992709 0
8506 -483140 -977587 -988136 -977537 -483192 -988134 0
8507 -482256 -979415 -990129 -979418 -482308 -990073 0
8508 -481256 -981497 -991701 -981594 -481303 -991557 0
8509 -480339 -983537 -992567 -983657 -480376 -992410 0
8510 -479778 -984952 -992767 -984978 -479807 -992713 0
8511 -484131 -977641 -987214 -977651 -484163 -987172 0
8512 -483653 -979183 -989080 -979156 -483682 -989078 0
8513 -483101 -980817 -990641 -980803 -483122 -990635 0
8514 -482585 -982298 -991670 -982305 -482596 -991653 0
8515 -482264 -983240 -992111 -983243 -482268 -992105 0
8516 -485045 -977484 -986359 -977624 -485067 -986196 0
8517 -484889 -978760 -988085 -978812 -484908 -988014 0
8518 -484679 -980032 -989573 -980038 -484693 -989554 0
8519 -484467 -981118 -990628 -981114 -484474 -990625 0
8520 -484329 -981770 -991144 -981769 -484331 -991143 0
8521 -485868 -977204 -985548 -977500 -485887 -985234 0
8522 -485958 -978254 -987122 -978422 -485976 -986937 0
8523 -486007 -979247 -988496 -979319 -486022 -988409 0
8524 -486022 -980054 -989500 -980074 -486033 -989468 0
8525 -486016 -980517 -990010 -980519 -486025 -989999 0
8526 -486593 -976863 -984770 -977309 -486611 -984305 0
8527 -486866 -977724 -986185 -978010 -486885 -985880 0
8528 -487105 -978506 -987426 -978653 -487124 -987260 0
8529 -487284 -979117 -988345 -979168 -487303 -988275 0
8530 -487373 -979454 -988818 -979459 -487392 -988794 0
8531 -487223 -976499 -984023 -977079 -487242 -983424 0
8532 -487629 -977209 -985283 -977600 -487651 -984870 0
8533 -488004 -977833 -986387 -978046 -488028 -986149 0
8534 -488292 -978301 -987207 -978380 -488318 -987102 0
8535 -488447 -978552 -987632 -978560 -488475 -987596 0
8536 -487759 -976137 -983309 -976826 -487780 -982599 0
8537 -488258 -976724 -984420 -977201 -488282 -983919 0
8538 -488724 -977226 -985392 -977494 -488752 -985095 0
8539 -489092 -977595 -986114 -977696 -489124 -985981 0
8540 -489291 -977787 -986492 -977798 -489325 -986447 0
8541 -488208 -975789 -982630 -976565 -488230 -981832 0
8542 -488768 -976279 -983604 -976822 -488795 -983034 0
8543 -489294 -976689 -984456 -976999 -489326 -984116 0
8544 -489704 -976981 -985087 -977100 -489740 -984933 0
8545 -489936 -977135 -985423 -977148 -489973 -985372 0
8546 -488583 -975463 -981986 -976305 -488606 -981122 0
8547 -489184 -975879 -982847 -976472 -489211 -982226 0
8548 -489740 -976217 -983591 -976557 -489772 -983218 0
8549 -490179 -976458 -984146 -976589 -490215 -983978 0
8550 -490418 -976578 -984435 -976593 -490457 -984380 0
8551 -488889 -975162 -981382 -976052 -488912 -980469 0
8552 -489510 -975518 -982142 -976146 -489538 -981487 0
8553 -490081 -975804 -982797 -976165 -490114 -982403 0
8554 -490530 -976004 -983281 -976144 -490567 -983104 0
8555 -490778 -976105 -983534 -976121 -490817 -983479 0
8556 -489138 -974887 -980818 -975812 -489160 -979871 0
8557 -489761 -975194 -981491 -975847 -489789 -980811 0
8558 -490337 -975442 -982070 -975817 -490369 -981663 0
8559 -490785 -975612 -982495 -975759 -490821 -982313 0
8560 -491029 -975697 -982715 -975714 -491067 -982661 0
8561 -489333 -974638 -980297 -975585 -489355 -979329 0
8562 -489952 -974908 -980894 -975575 -489978 -980200 0
8563 -490518 -975122 -981407 -975507 -490549 -980991 0
8564 -490963 -975274 -981787 -975424 -490997 -981603 0
8565 -491204 -975350 -981981 -975367 -491240 -981928 0
8566 -489481 -974415 -979819 -975374 -489502 -978840 0
8567 -490090 -974654 -980351 -975330 -490115 -979651 0
8568 -490646 -974844 -980808 -975234 -490674 -980390 0
8569 -491077 -974981 -981146 -975132 -491108 -980962 0
8570 -491311 -975050 -981321 -975067 -491344 -981270 0
8571 -489594 -974214 -979380 -975179 -489614 -978396 0
8572 -490187 -974428 -979856 -975108 -490210 -979154 0
8573 -490726 -974602 -980269 -974993 -490752 -979851 0
8574 -491140 -974725 -980572 -974878 -491169 -980391 0
8575 -491364 -974789 -980728 -974807 -491395 -980680 0
8576 -489675 -974033 -978976 -974998 -489693 -977992 0
8577 -490250 -974227 -979407 -974907 -490271 -978706 0
8578 -490769 -974389 -979782 -974780 -490793 -979367 0
8579 -491164 -974503 -980057 -974655 -491191 -979879 0
8580 -491381 -974564 -980199 -974582 -491408 -980154 0
8581 -489732 -973870 -978608 -974834 -489748 -977627 0
8582 -490285 -974050 -979002 -974727 -490303 -978306 0
8583 -490782 -974201 -979345 -974590 -490803 -978934 0
8584 -491164 -974311 -979598 -974462 -491187 -979423 0
8585 -491371 -974371 -979730 -974388 -491395 -979688 0
8586 -489766 -973728 -978276 -974687 -489781 -977303 0
8587 -490301 -973895 -978639 -974568 -490317 -977949 0
8588 -490777 -974039 -978956 -974425 -490796 -978551 0
8589 -491139 -974143 -979190 -974293 -491159 -979020 0
8590 -491332 -974200 -979310 -974217 -491354 -979271 0
8591 -489786 -973602 -977978 -974555 -489799 -977013 0
8592 -490296 -973758 -978312 -974425 -490311 -977630 0
8593 -490751 -973895 -978606 -974277 -490768 -978207 0
8594 -491098 -973997 -978826 -974145 -491116 -978660 0
8595 -491283 -974053 -978936 -974070 -491302 -978900 0
8596 -489785 -973485 -977704 -974430 -489796 -976747 0
8597 -490277 -973637 -978018 -974297 -490290 -977344 0
8598 -490714 -973768 -978294 -974146 -490728 -977902 0
8599 -491045 -973869 -978502 -974016 -491061 -978339 0
8600 -491223 -973925 -978606 -973942 -491239 -978573 0
8601 -489780 -973387 -977463 -974323 -489790 -976517 0
8602 -490250 -973530 -977755 -974183 -490262 -977090 0
8603 -490669 -973658 -978018 -974032 -490681 -977632 0
8604 -490986 -973759 -978216 -973904 -490999 -978058 0
8605 -491155 -973814 -978316 -973831 -491169 -978285 0
8606 -489766 -973300 -977245 -974227 -489774 -976309 0
8607 -490221 -973437 -977524 -974084 -490230 -976868 0
8608 -490620 -973562 -977773 -973931 -490630 -977393 0
8609 -490921 -973662 -977961 -973805 -490932 -977807 0
8610 -491082 -973716 -978058 -973733 -491094 -978030 0
8611 -489742 -973219 -977047 -974138 -489749 -976121 0
8612 -490179 -973352 -977314 -973992 -490187 -976666 0
8613 -490565 -973478 -977554 -973843 -490573 -977181 0
8614 -490855 -973578 -977738 -973719 -490865 -977587 0
8615 -491010 -973633 -977833 -973649 -491020 -977807 0
8616 -489719 -973153 -976877 -974063 -489725 -975961 0
8617 -490140 -973281 -977132 -973914 -490146 -976492 0
8618 -490512 -973408 -977365 -973768 -490520 -976998 0
8619 -490790 -973504 -977542 -973643 -490798 -977396 0
8620 -490938 -973560 -977634 -973575 -490946 -977610 0
8621 -489692 -973093 -976726 -973995 -489697 -975819 0
8622 -490099 -973219 -976972 -973846 -490104 -976340 0
8623 -490458 -973345 -977198 -973702 -490464 -976836 0
8624 -490727 -973442 -977372 -973579 -490733 -977229 0
8625 -490871 -973498 -977462 -973513 -490878 -977440 0
8626 -489665 -973042 -976593 -973936 -489669 -975695 0
8627 -490059 -973167 -976832 -973788 -490064 -976207 0
8628 -490406 -973289 -977052 -973643 -490411 -976693 0
8629 -490667 -973387 -977223 -973523 -490672 -977082 0
8630 -490806 -973443 -977312 -973458 -490811 -977291 0
8631 -489638 -973000 -976478 -973886 -489641 -975589 0
8632 -490022 -973122 -976712 -973738 -490025 -976093 0
8633 -490356 -973240 -976926 -973591 -490360 -976571 0
8634 -490610 -973340 -977094 -973475 -490613 -976955 0
8635 -490744 -973394 -977182 -973410 -490748 -977162 0
8636 -489613 -972963 -976379 -973842 -489615 -975497 0
8637 -489988 -973085 -976610 -973696 -489991 -975997 0
8638 -490314 -973202 -976822 -973550 -490317 -976471 0
8639 -490559 -973300 -976985 -973434 -490562 -976848 0
8640 -490689 -973354 -977072 -973370 -490692 -977054 0
8641 -489589 -972932 -976298 -973806 -489590 -975422 0
8642 -489955 -973052 -976524 -973659 -489957 -975915 0
8643 -490275 -973170 -976734 -973516 -490277 -976386 0
8644 -490515 -973267 -976896 -973401 -490517 -976761 0
8645 -490642 -973322 -976983 -973338 -490644 -976965 0
8646 -489567 -972906 -976230 -973774 -489568 -975360 0
8647 -489927 -973025 -976453 -973629 -489929 -975848 0
8648 -490241 -973143 -976661 -973487 -490243 -976316 0
8649 -490477 -973241 -976824 -973373 -490478 -976690 0
8650 -490602 -973297 -976911 -973312 -490603 -976894 0
8651 -489550 -972887 -976176 -973751 -489551 -975312 0
8652 -489904 -973005 -976397 -973605 -489905 -975796 0
8653 -490214 -973122 -976605 -973465 -490215 -976262 0
8654 -490445 -973220 -976766 -973352 -490446 -976633 0
8655 -490569 -973276 -976852 -973291 -490569 -976836 0
8656 -489536 -972873 -976138 -973734 -489537 -975276 0
8657 -489887 -972989 -976357 -973588 -489887 -975758 0
8658 -490195 -973108 -976564 -973449 -490196 -976223 0
8659 -490424 -973206 -976725 -973337 -490424 -976593 0
8660 -490545 -973260 -976808 -973275 -490545 -976793 0
8661 -489528 -972863 -976112 -973722 -489528 -975252 0
8662 -489876 -972979 -976330 -973576 -489876 -975732 0
8663 -490179 -973096 -976534 -973436 -490179 -976194 0
8664 -490407 -973195 -976696 -973326 -490407 -976564 0
8665 -490527 -973249 -976778 -973264 -490527 -976763 0
8666 -489524 -972857 -976099 -973716 -489524 -975240 0
8667 -489870 -972975 -976317 -973572 -489870 -975721 0
8668 -490172 -973091 -976521 -973431 -490172 -976181 0
8669 -490400 -973190 -976681 -973321 -490400 -976550 0
8670 -490519 -973244 -976762 -973259 -490519 -976747 0
8671 -514872 -952554 -1.04624e+06 -982093 -514881 -1.01669e+06 0
8672 -513458 -917773 -1.05433e+06 -983595 -513479 -988483 0
8673 -509432 -871262 -1.05954e+06 -999813 -509481 -930936 0
8674 -503864 -822078 -1.06206e+06 -1.03126e+06 -503963 -852774 0
8675 -499736 -788822 -1.06353e+06 -1.05942e+06 -499883 -792789 0
8676 -514460 -953890 -1.04597e+06 -982728 -514532 -1.01706e+06 0
8677 -512906 -920004 -1.054e+06 -984269 -513088 -989550 0
8678 -508537 -874738 -1.05917e+06 -1.00026e+06 -508963 -933213 0
8679 -502377 -827006 -1.06165e+06 -1.03126e+06 -503223 -856555 0
8680 -497776 -794869 -1.06312e+06 -1.05906e+06 -499029 -797679 0
8681 -513667 -956479 -1.04544e+06 -983971 -513855 -1.01776e+06 0
8682 -511844 -924324 -1.05333e+06 -985591 -512315 -991595 0
8683 -506921 -881502 -1.05846e+06 -1.0012e+06 -508017 -937663 0
8684 -499787 -836555 -1.06089e+06 -1.03131e+06 -501932 -863991 0
8685 -494320 -806471 -1.06232e+06 -1.05835e+06 -497459 -807294 0
8686 -512549 -960166 -1.04465e+06 -985769 -512882 -1.01872e+06 0
8687 -510336 -930478 -1.05234e+06 -987516 -511168 -994468 0
8688 -504691 -891134 -1.05738e+06 -1.00258e+06 -506607 -944021 0
8689 -496480 -850102 -1.05974e+06 -1.0314e+06 -500164 -874765 0
8690 -490105 -822826 -1.06114e+06 -1.05734e+06 -495409 -821325 0
8691 -511182 -964744 -1.04364e+06 -988044 -511664 -1.01986e+06 0
8692 -508489 -938130 -1.05104e+06 -989984 -509685 -997989 0
8693 -502112 -903123 -1.05597e+06 -1.00439e+06 -504834 -951985 0
8694 -492952 -866867 -1.05825e+06 -1.03155e+06 -498079 -888444 0
8695 -485831 -842890 -1.05959e+06 -1.056e+06 -493087 -839222 0
8696 -509647 -969974 -1.04243e+06 -990697 -510258 -1.02109e+06 0
8697 -506424 -946877 -1.04946e+06 -992895 -507925 -1.00194e+06 0
8698 -499421 -916827 -1.05424e+06 -1.00654e+06 -502784 -961166 0
8699 -489638 -885953 -1.05647e+06 -1.03177e+06 -495844 -904450 0
8700 -482132 -865604 -1.05775e+06 -1.05443e+06 -490771 -860287 0
8701 -508044 -975600 -1.04105e+06 -993614 -508745 -1.02233e+06 0
8702 -504274 -956258 -1.04764e+06 -996106 -505970 -1.0061e+06 0
8703 -496798 -931496 -1.0522e+06 -1.0089e+06 -500529 -971070 0
8704 -486784 -906345 -1.0544e+06 -1.03198e+06 -493533 -922013 0
8705 -479242 -889812 -1.05563e+06 -1.05261e+06 -488507 -883565 0
8706 -506490 -981380 -1.03955e+06 -996674 -507232 -1.02351e+06 0
8707 -502226 -965814 -1.04563e+06 -999460 -503983 -1.01023e+06 0
8708 -494460 -946342 -1.04991e+06 -1.01132e+06 -498237 -981158 0
8709 -484578 -926945 -1.05208e+06 -1.03213e+06 -491273 -940195 0
8710 -477313 -914273 -1.05322e+06 -1.05054e+06 -486393 -907878 0
8711 -505081 -987087 -1.03798e+06 -999755 -505816 -1.02458e+06 0
8712 -500472 -975125 -1.04351e+06 -1.0028e+06 -502162 -1.01415e+06 0
8713 -492648 -960633 -1.04746e+06 -1.01367e+06 -496176 -990896 0
8714 -483156 -946618 -1.04951e+06 -1.0321e+06 -489267 -957914 0
8715 -476377 -937594 -1.05052e+06 -1.04818e+06 -484558 -931752 0
8716 -503880 -992523 -1.0364e+06 -1.00273e+06 -504568 -1.0255e+06 0
8717 -499127 -983828 -1.04137e+06 -1.00598e+06 -500650 -1.01769e+06 0
8718 -491533 -973772 -1.04497e+06 -1.01585e+06 -494604 -999824 0
8719 -482725 -964489 -1.04681e+06 -1.03188e+06 -487904 -974246 0
8720 -476622 -958683 -1.04766e+06 -1.04565e+06 -483457 -953852 0
8721 -502939 -997535 -1.03484e+06 -1.00551e+06 -503550 -1.02626e+06 0
8722 -498236 -991664 -1.03926e+06 -1.00886e+06 -499531 -1.02077e+06 0
8723 -491124 -985335 -1.0425e+06 -1.01771e+06 -493635 -1.00761e+06 0
8724 -483196 -979965 -1.04408e+06 -1.03143e+06 -487309 -988503 0
